Actual,Predicted
75615.67,75827.9978389582
24228.32,20826.364259689723
7077.81,6325.251942121954
3522.35,3565.955855538266
19.0,267.62473936418
2631.15,2509.1508662964093
10188.78,12415.72239970177
2801.16,3100.4047313278743
32944.94,31413.26249721504
3614.08,3155.8848975376163
933.95,1608.771108946515
8924.09,8131.601601505231
1426.67,1482.1534563472492
12722.56,12725.648176571096
10904.28,11554.464110894061
25581.44,19085.600595689342
29.7,469.42526042413516
2233.79,2437.8436144498005
94354.39,100426.1848374397
2167.64,2105.7198767073637
385.7,134.91038765049623
84217.1,80719.79039379738
5488.29,6848.396454298866
13957.76,11738.552655796027
10063.71,10569.047445095217
25251.55,25834.062969007162
26336.5,22219.520541981463
46433.13,49273.54479338473
11174.91,12688.476013615364
12665.47,13579.83814508534
23404.69,22952.068562011485
104.47,215.53323339718622
24773.67,24941.904455468462
8095.09,7872.32892419106
121.84,289.4916588531698
372.31,283.1952898654697
75593.95,71145.96357356217
18119.36,20526.24499501159
3967.88,4814.9745341015705
2793.14,2567.796727635546
27526.04,21128.418454533406
20465.87,17393.05195089364
45.42,370.31043826984336
20.79,-23.528644500303717
69943.82,84495.05435117225
9402.51,7557.178022937286
3612.43,4401.436866711824
102490.74,101080.0620014567
1080.0,1135.3032941687193
759.68,1137.447801938588
121.75,221.97797729205135
14043.17,11677.3250797478
54624.27,49730.06305334982
71.38,357.3315387295438
6815.89,7090.522903748181
2754.57,3187.4140500335807
11688.18,12356.875069095311
495.0,1170.1562550149715
10623.26,9636.564184068906
148.46,13.228472692941141
9834.28,10434.423924230794
71099.69,78075.0629939641
6888.69,7047.635459803009
7363.59,6976.626278085164
7276.56,8273.310279177227
7724.97,8342.399164660923
41247.02,41194.080051515804
23230.83,22344.048380391974
42306.0,41263.447536169035
23551.17,20253.263870240608
64.4,249.1850720629257
9977.59,10604.464631084007
13833.29,14123.627080207887
8388.77,7660.511902069209
42656.74,43998.52534237543
724.0,490.38790094298804
1672.93,2021.0855188473777
37.07,225.83387029907837
56.43,459.8345990540547
800.0,1159.123597064443
2822.1,2878.2643675937343
12067.32,12536.527756451007
45.95,161.10504207486778
44244.77,46469.98818971129
75.64,557.7767006862573
2546.01,2927.104950731446
12558.72,14002.026470201865
486.5,1069.3587891397653
30023.3,28773.49948060366
19841.67,17153.50915872911
12406.93,12526.97911407281
6602.89,5090.86317690945
25087.13,28291.845165715346
2106.45,1802.1657673181799
32218.04,34876.774431643025
7629.97,7614.898314396218
2457.16,1600.1653879553648
6.94,155.13976126411774
10898.85,11012.23503359513
14607.12,11253.08561051569
6665.75,2284.481552903722
127.62,544.3893533814565
25902.61,22344.03823260144
15477.27,16307.56918255053
3993.0,4791.493629979651
2712.46,2380.14169007078
4627.99,4913.951866883168
13045.56,13614.347519120796
12820.84,13835.929636085977
15069.79,15436.82813534342
142838.86,127268.21170571959
31231.64,31492.377569661963
2850.3,2856.261159942917
3024.82,1974.9355724806642
12.0,188.98275259637205
1160.27,1197.6565815371498
1146.79,1342.9262992710403
13033.57,10984.808996197233
9661.81,10697.144035504229
15171.84,13595.141407520083
29240.1,26961.314921120986
31467.15,31595.260007553687
21392.56,15703.704179397764
4479.2,4390.929043975397
7998.9,6438.9246973819345
12020.64,12382.225553669015
53894.08,49228.866063308466
4285.57,4032.9524999441433
1090.0,1240.8156528172924
8857.51,6926.37353603085
197.13,447.5136263955333
31713.55,30333.81281520973
85.88,257.9208427985629
7917.19,7442.4792160071365
5615.0,8709.788591504663
16018.75,16520.785999444237
2815.35,2737.1657278857815
2446.6,1612.8055983991885
7941.15,6785.600976100236
44365.09,41341.447253305414
1763.4,2018.4059533480079
1762.27,2281.799886463215
710.82,1181.613208169596
38628.33,30878.301091403257
35836.91,38258.31772488661
643.47,1500.8024605503922
116.17,177.54470832541594
4138.61,5451.188347149086
4664.35,5091.21546254737
27491.43,29546.95695842178
3552.26,3382.436736822304
101700.89,95767.00960243157
21056.11,20432.529448520072
19538.37,19828.96459655748
4327.53,4518.255407145034
69165.6,66627.67179115921
14537.97,15724.681718497917
32780.05,30107.388971528162
20576.0,21380.399519279297
49975.48,49529.659090474524
377.32,940.7901698812313
15299.54,15111.42021873916
12297.04,11179.471454211676
5949.14,5099.089007125951
4814.82,4778.3853922929175
17769.77,20902.747766101624
28637.49,26202.823123626462
6763.32,6239.352260616415
136.11,449.249150877135
2430.63,1862.0044010937377
40426.62,45020.24382892539
3558.42,2560.4470699099784
30303.57,30220.859083634707
4381.04,3624.528175347724
110.72,332.2337446700804
112970.13,86292.04314731053
3847.74,3403.3241860457474
12405.59,13382.2799270747
3121.1,2862.5583478393064
1802.54,2136.592211123314
79526.73,88884.08863338993
20751.07,22926.84763372017
548.44,596.4818419407055
6638.91,6939.453668470133
3766.19,3158.2649983244405
454.18,990.5707199575722
26766.47,26070.60508948048
1770.22,1966.443473216197
12108.72,12827.74412360877
18404.75,19930.3250443585
347.47,518.7754309486633
60952.23,52127.097387706985
20251.74,20642.614934201687
7288.1,4810.752418546784
1065.98,1270.2564697554803
159.69,519.6798255811631
2721.06,1905.5775244476079
8979.77,9454.970921617332
106.92,307.3558907026242
18261.02,17082.716720339722
1317.14,1417.2102482576827
8323.48,9152.221972168794
5715.09,5725.811456687865
2214.84,1783.8509444674391
7220.06,8392.652218021061
14308.38,13369.123198974625
1946.76,2082.5490856376564
63944.87,71189.69759280127
165.0,194.846925365203
66017.47,50029.68491989369
24255.74,22891.72709064783
3718.6,3073.2999657318146
293.67,905.1514966100603
7014.36,8595.819073374487
5213.42,7081.846808471579
4691.69,6158.247720514787
11392.3,12135.482663877952
131002.87,96172.48680870947
421.12,683.8037726098061
1519.72,1915.654157070145
2148.44,2878.373221540951
60965.35,63982.97160379622
1201.05,1321.2658096479531
1461.75,1899.4367784962888
6114.84,7176.7984792436555
66058.59,42521.69604731633
788.12,994.0466950780777
35028.7,25350.43266999799
416.64,1189.115739729352
2775.04,3250.7496418166866
4262.61,3303.570537522215
9872.96,11274.09139880031
213557.23,190985.7688995093
80620.16,78858.1882790112
5784.67,5061.395846276065
342.0,623.954474609648
14036.97,11632.09935874572
3.0,87.88563122424182
158.43,357.8576256685765
30306.75,31871.82914957103
8250.23,10380.29937938562
1497.54,2215.7575002167864
36981.11,35965.35824040852
3276.81,3077.356589798703
20510.26,18043.311839390564
6696.76,6415.883232757834
6711.15,7017.516381607226
65184.58,63881.82890134029
3178.65,3727.6174852677236
15069.21,16736.290949351664
6347.02,11911.75751776972
13310.36,13653.326190787584
162.0,591.6485124974198
19830.44,19821.569679479355
10984.71,9891.704131092718
54816.24,45988.6971682647
11333.89,11030.118522829776
2803.17,2112.974445353266
1579.85,2027.7224717501554
12538.14,12592.846063348512
13581.47,11828.987098323729
9931.02,11396.938624560591
11817.34,11027.99658016285
4383.51,4887.022175340029
6339.37,5739.650997157527
25038.74,25807.080219510855
10882.87,10388.098171004287
3331.3,4089.498911829378
4256.55,4299.675950936436
880.0,1273.4586424327995
10628.14,10305.69394923546
3741.13,3396.360955373683
4699.42,4500.931680510096
14361.4,17388.66730183453
3630.58,4806.54168627638
1043.92,1474.7890013285535
21021.9,22473.10936683113
3386.54,1386.2001072407809
20362.19,18640.650274393007
185.89,970.2377932681942
30.0,425.56437377878586
42073.25,41066.47831222818
6276.51,6097.529833274898
65847.3,62843.5826697412
105498.09,97054.39994078927
21666.5,16463.624677976233
20378.34,20850.077875700612
13632.52,14543.228638512543
1732.77,1745.8815735341711
15242.12,15408.165394783586
708.84,612.7643881325051
13874.54,12267.557831798704
44.55,457.848839659925
2953.56,3221.4096589160745
6872.84,7073.042297575668
2976.15,1989.3741349921072
923.24,681.9899468364717
46201.22,48074.8904906408
16189.19,22251.624960689962
2495.1,3921.6472672718974
127230.25,121122.82467080577
18513.07,19291.96000145346
8332.75,6869.009572430848
26679.08,22217.04850878416
17413.47,19450.436573170384
18758.53,15126.398193232371
3550.93,3139.5195584051535
23293.03,20619.53446116167
78072.5,78113.1629437825
7202.94,6226.665492679112
6.82,125.90492876046221
42871.33,34118.66890214466
10475.25,8653.691392875138
803.02,1073.3356634885188
2580.48,2590.9395182307367
1215.83,1952.2483438186414
11360.85,9473.587709884054
37375.47,36722.16061698155
28893.0,28995.367850791044
1448.38,2097.4817754617743
31.7,111.35334076065396
25429.33,16110.735524547325
9111.96,10834.773517836045
11398.59,10876.31289905333
9569.61,9777.038429634527
33166.31,28492.98009219751
2470.0,304.80063721001494
3687.35,4045.5113339653967
23956.81,23932.209118770086
59820.7,55787.71184196618
10180.97,10977.136902934839
38317.89,40168.45649061548
3975.63,3745.907336737177
18119.09,19060.66878423859
7440.86,6739.476958148176
3022.22,3186.4102306800523
12633.67,14611.421786552777
30579.89,31504.092284117098
43906.54,43067.583055762974
5932.64,5073.474517593376
3092.48,3496.3181140901575
25997.73,22153.063155092274
18729.72,20023.25587698945
18341.33,19554.00715405676
1456.98,1979.2215833951257
371.17,767.1434873383655
2395.0,959.255747560141
4764.9,4842.923648656965
4806.18,3353.9549914309887
1954.66,2427.103215162422
3777.11,3911.4760657137604
8174.04,7392.036764874184
4335.51,5548.217693330345
7272.33,6185.870805251252
23555.5,24934.028727266992
2885.19,3061.6202969861174
21248.19,20249.83674369558
14238.86,12095.664687438286
4558.56,4655.658455002923
27476.6,25461.9911910692
44.55,337.6738383633724
4512.48,5027.729940213131
21037.22,24209.90893254145
24137.25,24881.617625006802
422.2,622.4166267908762
57911.49,49907.216240324764
7826.91,6877.895400762147
2084.82,2091.8857402772624
1070.0,849.8162244316632
9370.42,8080.997643529421
71.53,-0.919562909254102
11508.73,13307.838432468816
1162.36,1320.4837892509
565.25,1181.2945912057357
1634.75,1886.385205095969
55045.11,49660.5190319308
108389.59,111345.02783353649
9334.08,10723.134765580295
7917.9,7602.287818783055
12206.57,13891.384535773343
1734.5,2093.2061402038084
5962.39,5267.900958548603
39107.98,40721.692695988255
28809.43,26348.027955510668
84.88,385.7151812259404
16837.3,14204.060110082906
4866.33,4227.036448674641
5081.59,6231.560408321944
71589.84,65243.19400383166
7017.77,8454.691369401608
52228.66,50729.73803409853
4501.21,3823.4010039657796
12787.49,16207.788103914352
561.36,608.4524153314169
9813.55,7728.458136410748
40356.36,46297.42622935065
12505.69,13488.676109413507
1861.76,1672.5885838550726
3119.68,2801.989988828736
3631.55,2498.5347124506493
11772.89,11821.686206724788
18413.84,21737.05565233644
7844.15,8277.113227889364
-8.0,403.3819963207698
2388.74,2127.0799168069225
17584.94,15653.615996479664
5304.97,4667.665085619438
67880.0,62370.435005528765
2979.12,4601.5615641096465
51.52,263.3294211451282
32102.86,32932.523847734235
4268.88,3829.6788930595303
10680.87,9292.180261031363
4039.13,5009.727985972219
18732.33,18308.043288105273
19845.63,16204.901479089976
1752.14,2478.7094048745685
62456.41,69111.08418997769
14340.24,13255.52970115145
71131.66,64754.23436141609
3028.1,3060.715893097095
14456.14,20413.95772529135
29578.38,26364.557361147028
31773.8,34081.92610623995
11753.57,12801.884712898009
20790.9,24129.330967639937
19087.0,16787.107316779675
54.96,576.53726378257
21940.69,23410.488650209485
53.34,48.03939131665473
17403.04,17833.131592602123
2803.25,4237.984918184374
29315.68,27667.790466211554
7528.84,7735.820077637403
2017.2,1744.950551456069
24655.68,20524.419574144486
8318.63,8817.044669411798
8109.09,4401.502934410679
11231.08,9554.38757217126
3213.77,2391.782089842239
413.35,1009.3506538980233
17454.5,20094.988929676074
9126.11,9819.422803130901
2367.25,2594.4795755330097
7605.7,7483.207109878108
82392.18,68645.71344933238
629.85,1029.5250945841406
64301.1,63375.86740513143
104060.48,105667.92994160904
2060.28,2042.7784692279945
27173.68,26990.663816854303
162.34,451.3776969409315
49572.91,48869.51754232826
9689.31,6831.757757897599
16083.16,14985.029202768297
17796.12,14883.769924056049
7680.99,8041.396507831945
89.72,437.4345872958164
2826.48,3194.2175002276654
23054.14,22938.74644091483
5175.34,4729.1494989825105
4550.59,4080.9127012357885
377.7,725.0405819589395
23240.69,20524.16403373441
14.3,160.97635428445605
1788.7,2228.3219933807695
38994.21,39005.778293559284
71553.56,72076.60504233577
18.0,-45.651843408868345
3240.25,3478.2479766139245
4151.04,4440.811034408161
309.0,596.29558519218
12495.73,9898.7272816736
2196.63,2504.83314329007
1772.41,2253.063575387221
6446.53,6058.058934716541
29640.84,27791.765880506482
23574.89,23442.96184162996
554.72,852.9990468753401
12063.67,11120.078069015146
7510.11,6561.0723389845425
12921.53,13460.090868352334
57424.97,55960.161854310834
2195.08,2469.880541129692
17929.0,15840.6251560412
5845.54,5051.099175664417
1033.69,1188.7631178510464
17159.35,15764.978635664082
19125.06,17946.2596701187
295.29,679.8626544864735
1136.73,1995.5549637184292
4517.12,4538.931899784687
64724.07,61134.546163518564
27021.7,26290.903040759807
17859.13,14750.915214170738
20466.72,20447.038097771616
1196.57,1039.5132875224874
3256.75,3480.0790042068375
171.76,180.76911448649753
56740.78,56511.2083489651
10460.21,17208.958878124824
1289.94,1485.3113197308035
41573.93,32452.281859570514
23101.63,24712.122805945044
5066.9,5517.655901453066
2959.14,3322.5442658807196
1028.31,1571.3485002605598
2670.06,2409.8991181392416
15294.37,13817.676873547314
251.61,625.9831515732286
9461.3,9990.725055155068
4717.04,5725.5304399774195
33585.66,29893.322050837553
148.99,809.5192326185775
1906.48,2135.4263642488368
1025.69,1666.4299241191288
1994.39,2634.6394749294964
301.7,604.648249458168
26548.51,22311.50314925931
2739.95,3410.64202929185
3203.01,4045.3840344411683
535.98,850.5347180391033
1520.77,1179.0326106810464
1548.57,1664.94574646639
169.4,116.4026367718707
1215.0,227.89226649538332
48385.94,52239.297301409424
23174.91,22983.59501155862
13204.51,15694.565784281978
1416.74,1433.0962830620704
1090.0,4245.486182044032
9514.87,14523.279241574137
643.26,838.7262194805793
28998.26,28542.906344699524
12431.69,4845.369823478256
4954.16,4770.861995524228
2532.92,3457.838506917356
28801.81,24185.92348988213
8456.24,10087.665268139643
5354.2,5427.0554124503
21650.13,16219.61397516734
41239.86,42482.211580221614
19861.73,19819.476627579235
1718.23,2397.454896069255
34081.74,33972.524510850824
17190.6,13578.482762135292
52443.16,53624.98455498629
3793.08,3522.6467304213957
2686.43,2373.642453531032
20277.78,22426.37553758581
26986.27,35444.26727551474
3938.2,4673.708316246309
16274.93,14940.19986052316
286.27,218.32774508571387
35782.72,36787.826325209884
6417.86,6137.7809875113535
5465.43,6607.562053659758
12045.04,12109.358177381004
2956.07,2628.5775978378647
34632.75,29237.442714026645
13768.58,10703.026632806814
8443.8,9974.010578851718
2829.4,3803.2466428919884
24448.12,23080.82722469436
5915.91,4526.317528151565
15398.34,14582.89498262361
20115.01,20598.2124454218
52082.91,48511.960722829135
4540.72,3957.0138484402323
34799.09,34241.93754759938
15653.76,15310.523407223056
3705.24,4122.592499955703
8874.28,9325.33379809967
65492.87,55971.81603147893
10935.28,9277.573942664621
21651.11,20802.24687911416
5322.24,5097.948172982114
1.27,243.64758118883572
369.0,756.8075647712196
22949.77,22428.332765866067
4976.7,4744.603124990033
11381.17,11173.14805704746
14090.31,13487.372503287066
13697.93,13552.502507944955
1100.0,914.0738747878311
2857.62,3242.9171257190665
2445.36,2836.167343785926
20115.34,18691.040572196594
10899.36,11856.602653632404
920.08,727.4168271715126
2938.61,2863.336811726012
19038.43,16640.77015663637
11.97,227.75284121896752
4.44,95.91795063625776
2007.88,2356.46165539623
10568.39,8642.861573787479
3422.07,2923.537419933342
475.0,829.2282266241712
44999.17,44110.42457530583
9980.08,8901.245192543081
2987.04,2962.262210316417
1930.47,1673.8749628088294
40796.5,33727.86281576021
11614.23,11189.066533298765
19138.61,17854.077868462642
3578.28,3949.248939375059
31813.89,29467.33299991755
12030.46,11143.941531268227
2429.85,3086.020735213638
3808.19,3767.1104750607724
73005.3,83311.86033284442
44243.87,41230.80962279619
30810.03,23633.249793689763
995.0,2734.5161977106027
113478.2,84019.14859677522
17407.0,15472.677389430828
3148.24,3062.0352781398637
1741.54,2279.7735765515627
5482.49,5467.057542967289
11604.72,12261.626073410653
57965.26,53414.854985936145
2573.05,2774.7655019626304
63894.85,61958.37140675372
16062.07,13359.626147013676
28304.92,31805.625283057816
520.0,914.3005770318368
55293.82,47997.33134999858
47901.81,46706.08472409781
9429.93,10842.052270821361
323.6,857.3326585181427
21689.49,20749.36817394612
94144.42,91677.92849467212
11859.47,12950.92235639723
16200.3,17511.240417907626
894.03,1380.925511691549
37572.2,36743.04408351669
431.77,3341.2241599505674
516.0,1359.0480215850494
1280.0,638.848262008735
789.69,1506.1433772331416
38366.64,36748.38694302866
65611.95,63761.11734856851
13590.04,11460.072261002311
1713.86,2519.3719518331254
119784.16,109943.9122650432
3646.64,3282.8595068671166
9919.39,9828.534580855343
1551.93,1855.7383900481366
117.0,694.776769392502
14331.94,13122.623128584295
2885.74,2305.3714520858043
27866.54,24352.234139217333
26390.82,25027.145621709093
1413.6,1600.8517132945071
1036.86,1652.5448866509305
13284.45,5213.835306836358
22264.1,16580.808202792836
19615.53,19804.814607568158
8247.97,8630.897227198642
1919.75,1974.1513842625802
729.0,1138.8336238204568
8944.84,10801.300801143778
17675.28,16434.54557154828
4340.47,4890.98893858959
2238.54,2489.8788981499956
-259.0,496.25816799074784
61486.07,67102.82871130368
16.63,125.20485361441048
81.0,400.42350901805986
115164.88,114213.07529577684
33118.23,24390.74108222172
39305.13,40868.867730118924
2041.0,1938.8230140853486
3324.05,3487.4114424120244
6006.71,6833.241870013789
10586.55,10841.981984305068
22574.2,25445.992337051146
23129.13,25257.007126587272
48283.45,43538.70099936975
185.71,587.639413992535
3280.61,3331.171897721663
909.49,1460.6504810342199
14372.68,16754.709301783132
25.76,205.08039463051523
8930.19,8168.516237946886
7501.12,8638.668485428916
13363.49,15926.902563158206
17113.73,17709.479477312398
14769.45,14409.202266917053
15055.48,21457.19261493457
7018.8,8385.038360853197
2579.64,3086.6753806449346
11185.53,14154.030923248822
40.6,413.22422683800255
3316.06,4447.394265992806
18507.23,19726.16695128873
18484.46,18408.854997417508
3458.75,3778.7954966026887
4480.92,4356.222791604692
441.0,1277.9877465459258
28422.19,26177.461854274447
2688.63,3044.401476609522
585.0,896.4011272973444
854.97,1010.4871655794132
153.0,592.8370008081968
110235.96,108310.35041541391
167.31,654.653997547446
5847.15,5683.754719392935
37234.55,36093.75184504387
10179.01,9640.785104784192
8590.82,8131.246790464233
2892.77,3106.250151111143
1512.66,1549.487782507382
27686.1,30110.555980894707
754.14,772.356324226449
1872.98,1766.94533975991
48889.62,53036.208329441106
14106.29,12305.207475296651
14081.95,11667.848856666411
3884.6,3865.969173901805
10576.96,9769.865288021017
234.54,639.2434105496664
2573.43,3628.43743217557
-3.14,892.8711286089551
1665.78,2201.060882868661
7858.96,8757.539983100849
16029.15,14520.231160532756
1025.0,1465.855119613858
9728.01,8468.808703245333
9496.39,9102.022749104219
17397.69,18649.260859373266
13235.48,12599.432452073497
16545.83,13129.55019006527
6717.84,6992.196156998549
694.93,1070.7131938651405
6286.26,5983.983460977051
17282.34,16303.131313260894
166.31,697.9179477278917
16466.91,16211.37288056369
62368.99,63464.68038166362
231.26,756.2112258906718
628.5,1577.9350572291037
6289.99,7967.888100817502
5039.95,5235.157098867993
19492.15,18023.348516229078
1907.03,2803.6525717383406
205200.1,181991.92025437293
13183.6,12795.49248587715
4202.3,4138.583933259246
22435.9,23981.247730716874
9970.94,7622.871113420794
10478.01,12389.90166696613
20285.91,20047.014159830727
22554.12,23236.864606347575
22121.53,22350.107853515197
770.86,1181.1077085997508
20.79,385.50524729341026
59416.93,55258.4859475001
17198.39,18223.61464124489
22051.81,21795.702570449703
10207.2,9573.846918022766
6338.74,5178.828230535722
17704.93,16542.15768393866
665.36,932.184692850071
8859.12,8112.560208515182
3435.03,3379.6340613428965
1545.91,1818.854587331363
11449.1,10709.39076615618
24897.42,21739.022571836318
10030.66,9979.932670124743
55335.92,34946.35943499696
7541.44,7252.284606671126
5119.68,4290.168179379888
15647.74,18174.408453260072
21291.63,19065.77408564045
3807.59,3553.3843312297035
14601.23,14961.230020941117
28179.28,29070.353156792957
8684.21,7091.910994675808
9.55,102.26924867334753
15.0,498.61593940641296
11863.2,13052.093466484115
9799.68,8481.865893773374
363.48,276.13792368146846
2139.06,2403.9726906429883
255.67,515.5140628243466
23023.88,25062.08668420308
485.21,331.5723223322628
1598.54,2523.817251266329
89763.27,81915.78039267578
10028.75,10677.617090585709
12258.38,13176.22751107011
98236.34,71720.9914980708
3376.69,3511.315504641141
9946.53,10674.914633120086
25910.4,22786.24586933801
18035.48,16416.54057306628
524.81,467.8301236621021
56.81,56.533198249536035
3130.97,2892.2174326992385
15131.88,15282.360497634192
7755.83,6264.680589618627
19197.66,15928.731664282415
3570.87,2928.359771469053
7339.61,8721.833371070248
6630.95,6820.218407188723
7500.35,7148.857247602641
22193.64,18756.520150590335
3264.66,4287.227128833168
14006.22,14226.518526683578
10902.94,10963.394983273465
2982.27,3775.9609598604984
24421.14,22148.91445252602
6616.1,7527.149874126565
5455.19,4908.289948429575
24447.88,26146.50259882826
1277.5,1011.323170654643
18844.15,16875.527641526125
5489.06,4042.3120041322304
2369.69,2563.5450068392956
14927.96,11075.609089331725
9085.07,8368.996900079896
618.78,553.9294877503619
7766.9,7571.801400435848
22246.08,20405.991390872085
1449.49,1333.9067249126138
572.97,1507.7783583719092
302.74,584.2708803359924
9449.14,9350.84966866834
23501.62,22887.13171795521
9336.83,9913.557359706065
12041.73,16538.121119946012
13169.48,11933.066869792083
29967.52,28219.887702305252
2240.13,2416.3761144298837
44355.45,42229.03592387997
8973.4,11234.429196101937
37020.57,41823.9268976231
1886.79,1790.773936172192
569.51,1128.2707024966012
57180.09,49862.41370734185
1431.0,1505.8696693412915
24116.76,20337.770826203705
1760.43,2161.8390083783856
5213.93,4486.569369264257
12190.54,14129.657176923187
77581.42,52921.94826110815
261.0,674.6251645888029
4190.0,821.7028795407315
14844.58,17720.71413480414
3988.48,2956.461638021375
477.43,334.7722158847445
36769.87,35704.770205506364
38988.8,42376.74462779539
2406.88,2501.5280882599095
525.56,546.7794831032722
6784.77,7996.941722299072
514.88,929.6582566307308
34270.09,33625.94576186029
12619.44,11100.536925360191
78140.16,64889.841377913806
7.94,169.25891847412586
40.0,230.66840152159233
5990.31,6107.797973080972
4131.49,3222.1626352030808
39283.88,40445.34471756776
224.59,467.9751635008035
11766.61,12262.511657208965
79101.89,49512.659522821086
17228.24,16805.38852331599
15877.25,12171.038484820601
6199.0,6246.04212564854
116695.9,106900.37671322556
18822.97,18161.826638941056
11248.44,11554.928312611346
37902.58,29274.872175310316
18283.69,14848.582172124556
89.54,42.48503937710452
115695.71,107710.06574600711
40591.19,32933.26977070347
29338.82,29339.146104321277
34864.15,32828.489904756425
23270.75,23462.605204521828
5178.02,5630.8889804719865
666.62,1018.909000457672
15925.8,18316.09988244964
5666.66,5687.60756708784
8517.62,6675.215959563233
1971.11,2320.161016975174
25872.72,25841.992410554256
21598.9,22653.128289964137
760.72,1010.768233535436
67819.43,70787.68942089673
7957.64,4220.902200578229
53931.92,52728.98642269123
2979.91,3152.551395729916
34239.04,35121.00182794316
5084.58,5573.118951697115
22949.12,19726.03311476707
63.0,517.1165113145462
77308.46,69873.15199414891
89974.35,82359.42366661697
10487.45,8727.896482918672
38112.57,38420.32271695257
9920.5,7446.855785530408
435.86,310.8534854871898
8916.99,10610.92020328401
6439.97,6060.638322309814
4086.02,3846.273049534661
16000.63,13308.131625876065
26566.98,24286.505732578076
18208.24,15653.055434011005
607.35,927.7918362618467
1463.06,1504.5037814162126
44539.08,44039.159343406165
20751.63,19949.410370369158
475.0,1096.9965455621152
47400.61,42600.98349400519
11164.41,10044.489827511088
20563.01,20576.323257964938
14604.57,10647.329970830519
51661.78,48808.507334226706
891.3,1091.723119033009
52608.92,43962.0178451161
38636.56,36872.83145756053
343.76,388.0093347602582
9817.86,12111.794513657313
1072.84,1362.0792632250118
3295.32,2764.7544313077956
6838.6,5974.6996525378145
36815.36,35685.57221940846
11523.5,11201.318920818503
59665.85,54455.7230164304
13930.62,15831.108158154515
25022.1,24341.78870198949
22875.87,17459.09979909025
1549.27,2012.056087093247
8136.46,5806.036540050978
3208.53,2565.9128345539407
9827.27,8034.622553838227
16247.95,16458.247724860943
3246.78,4152.107566337964
6007.37,5222.641416833902
43098.02,41818.783557916744
22182.79,19483.475463162824
8732.73,6014.94041153628
4257.72,3565.7689505414432
39567.5,38792.836594559034
28.0,111.02652909980425
1099.07,1650.3764910437537
6261.9,6054.491234619736
19591.13,18577.06288076358
343.88,842.2372874631191
30541.03,21928.13518764566
1788.9,1591.8170526756373
18873.69,19854.52984530063
29831.84,28141.949517122222
15258.12,15288.017855510305
9587.35,10521.496120045624
247.0,449.7878983011495
12534.86,12069.052961552701
548.55,1026.910946680963
-1.91,651.2760987931412
11249.27,9111.875302949102
987.81,898.7757114235125
230.24,658.6065999940969
58755.61,54278.055668794754
21362.18,21388.483721737528
29479.53,26083.14795947742
24811.71,23643.19874066103
38444.59,34759.89587158169
13591.99,11938.57936749373
4940.72,5743.557437172
1267.17,2373.4325195985034
27253.46,28206.01484533738
1253.0,970.0040593112078
4307.2,4517.363945478656
3458.15,3414.551060530539
30867.41,30513.387647945758
664.72,1093.5001075837351
21825.79,22608.29913832467
79211.38,77693.23737390287
14594.09,13324.534312195814
78216.78,74814.43025766185
6775.63,7016.990445021484
42622.4,41721.63394080884
21.08,253.0401863884432
234.0,572.720346888402
13978.06,14573.187527736536
282.5,916.1791391349833
1065.73,976.6033823430301
21633.07,19518.818784415118
17331.87,22000.557618445095
1024.01,2039.2688071993102
6791.59,6122.750664800908
11326.28,10991.778024015424
2381.28,2234.6251918207595
16166.09,14080.93831064162
24553.25,22299.12210805015
7096.43,8139.784126003621
13747.86,16549.303429624313
7242.24,4690.214098384367
7410.39,5739.237825855849
7543.15,7677.727838101256
15762.74,12573.738457840434
53.8,133.14424394548777
1052.54,1277.627844953189
25281.13,26195.57774971486
8404.28,10189.259811093007
13662.08,11647.672281523308
10461.07,9652.348115965946
10889.13,9955.539904871777
59.46,455.38951458646164
4256.0,3850.11016318901
8825.58,9037.342958887646
37191.0,37318.400036342566
8160.07,7101.947042985017
29276.69,25562.98040417876
26601.22,26119.49939117901
48474.79,47800.86864887647
1391.66,1278.8083116953565
1046.25,1600.3898073357182
17532.85,18026.378640192062
4585.45,3743.3518581816666
42520.04,46391.56837331069
490.16,790.9713326965204
2597.62,3931.295492402192
30778.67,24107.807434163464
9969.07,10062.573541326046
37754.56,35006.618282239666
510.55,701.0562900911107
5032.63,5232.11183538081
1874.44,1733.988617641295
845.0,1162.0479192066748
24798.34,25168.697735787333
37265.47,29887.345432589835
10514.31,9470.821293350551
24.88,362.76277325635414
4862.18,4208.057141894131
220.0,630.8276555601791
7405.05,8048.630640871994
4517.09,6455.442685596346
10503.08,7932.874439388131
729.92,1619.846422924797
27784.25,28654.815606288008
12356.3,11274.340212980336
7651.1,8439.453342098372
7712.09,9149.028761571102
40180.68,31698.800851507756
16531.69,15372.05283206367
16746.48,13897.754333644656
60174.31,52950.46440049347
92668.44,84585.33126710313
16187.34,15346.221144186382
25087.29,26854.4628122741
3961.74,3605.6092974492212
7115.63,10564.883838330376
98016.91,84489.43768164502
20754.94,19832.804354527434
41402.2,32382.929120287925
2214.0,1843.585872409817
8121.7,6719.849020922572
23435.93,9798.51577326361
23014.89,20265.19337510561
16028.51,14991.862652307347
18752.7,14758.709983675157
100647.71,87728.34762315574
2393.62,2898.193703443153
10574.71,8182.697058885078
43858.35,39908.01355384819
13389.35,10748.768897108253
6814.36,3858.653001005283
7575.8,6948.345599275773
14.85,289.10432636402817
2200.91,2253.124631241952
9543.9,8691.380157442127
20920.86,21622.605259627566
